event_type,event_month,market_avg,market_max
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
music,11,36448.16268904,1516260.0
music,11,36448.16268904,1516260.0
music,11,36448.16268904,1516260.0
music,11,36448.16268904,1516260.0
music,12,36448.16268904,1516260.0
music,12,36448.16268904,1516260.0
music,12,36448.16268904,1516260.0
music,12,36448.16268904,1516260.0
music,3,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,1,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,9,36448.16268904,1516260.0
music,9,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
music,11,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,11,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,10,36448.16268904,1516260.0
music,1,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
music,8,36448.16268904,1516260.0
music,8,36448.16268904,1516260.0
sports,4,36448.16268904,1516260.0
music,12,36448.16268904,1516260.0
music,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,1,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
music,7,36448.16268904,1516260.0
music,7,36448.16268904,1516260.0
music,7,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,10,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,1,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
sports,1,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,9,36448.16268904,1516260.0
sports,11,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
sports,10,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
miscellaneous,11,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,7,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
sports,8,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,1,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,2,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,12,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
arts & theatre,7,36448.16268904,1516260.0
sports,12,36448.16268904,1516260.0
miscellaneous,3,36448.16268904,1516260.0
sports,3,36448.16268904,1516260.0
miscellaneous,3,36448.16268904,1516260.0
miscellaneous,2,36448.16268904,1516260.0
miscellaneous,2,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,8,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,9,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,10,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
arts & theatre,11,36448.16268904,1516260.0
